views,subscriber,videoscount,date,year,day_of_week,month,day,week_number,season,quarter,part_of_month
1265693,1414,126,2016-12-15,2016,3,12,15,50,0,3,1
1266679,1417,126,2016-12-16,2016,4,12,16,50,0,3,1
1266679,1418,126,2016-12-17,2016,5,12,17,50,0,3,1
1268818,1418,126,2016-12-18,2016,6,12,18,50,0,3,1
1270364,1418,126,2016-12-19,2016,0,12,19,51,0,3,1
1271972,1418,126,2016-12-20,2016,1,12,20,51,0,3,1
1273246,1422,126,2016-12-21,2016,2,12,21,51,0,3,2
1274526,1424,126,2016-12-22,2016,3,12,22,51,0,3,2
1275833,1423,126,2016-12-23,2016,4,12,23,51,0,3,2
1277180,1426,126,2016-12-24,2016,5,12,24,51,0,3,2
1278675,1426,126,2016-12-25,2016,6,12,25,51,0,3,2
1280063,1426,126,2016-12-26,2016,0,12,26,52,0,3,2
1281327,1431,126,2016-12-27,2016,1,12,27,52,0,3,2
1282789,1433,126,2016-12-28,2016,2,12,28,52,0,3,2
1284142,1433,126,2016-12-29,2016,3,12,29,52,0,3,2
1285646,1434,126,2016-12-30,2016,4,12,30,52,0,3,2
1287079,1438,126,2016-12-31,2016,5,12,31,52,0,3,2
1288684,1440,126,2017-01-01,2017,6,1,1,52,0,0,0
1290307,1440,126,2017-01-02,2017,0,1,2,01,0,0,0
1291864,1442,126,2017-01-03,2017,1,1,3,01,0,0,0
1293258,1443,126,2017-01-04,2017,2,1,4,01,0,0,0
1294456,1445,126,2017-01-05,2017,3,1,5,01,0,0,0
1295478,1446,126,2017-01-06,2017,4,1,6,01,0,0,0
1296688,1447,126,2017-01-07,2017,5,1,7,01,0,0,0
1299391,1450,126,2017-01-08,2017,6,1,8,01,0,0,0
1301026,1449,126,2017-01-09,2017,0,1,9,02,0,0,0
1302393,1449,126,2017-01-10,2017,1,1,10,02,0,0,0
1303458,1450,126,2017-01-11,2017,2,1,11,02,0,0,1
1304563,1450,126,2017-01-12,2017,3,1,12,02,0,0,1
1305593,1451,126,2017-01-13,2017,4,1,13,02,0,0,1
1313278,1454,126,2017-01-14,2017,5,1,14,02,0,0,1
1313278,1455,126,2017-01-15,2017,6,1,15,02,0,0,1
1328775,1456,126,2017-01-16,2017,0,1,16,03,0,0,1
1334212,1455,126,2017-01-17,2017,1,1,17,03,0,0,1
1337916,1455,126,2017-01-18,2017,2,1,18,03,0,0,1
1337697,1456,126,2017-01-19,2017,3,1,19,03,0,0,1
1338682,1458,126,2017-01-20,2017,4,1,20,03,0,0,1
1339667,1462,126,2017-01-21,2017,5,1,21,03,0,0,2
1340787,1462,126,2017-01-22,2017,6,1,22,03,0,0,2
1342130,1463,126,2017-01-23,2017,0,1,23,04,0,0,2
1317113,1464,126,2017-01-24,2017,1,1,24,04,0,0,2
1317113,1465,126,2017-01-25,2017,2,1,25,04,0,0,2
1319223,1465,126,2017-01-26,2017,3,1,26,04,0,0,2
1320205,1463,126,2017-01-27,2017,4,1,27,04,0,0,2
1320205,1469,126,2017-01-28,2017,5,1,28,04,0,0,2
1322210,1470,126,2017-01-29,2017,6,1,29,04,0,0,2
1323592,1472,126,2017-01-30,2017,0,1,30,05,0,0,2
1323592,1474,126,2017-01-31,2017,1,1,31,05,0,0,2
1326001,1476,126,2017-02-01,2017,2,2,1,05,0,0,0
1326001,1476,126,2017-02-02,2017,3,2,2,05,0,0,0
1326889,1475,126,2017-02-03,2017,4,2,3,05,0,0,0
1328866,1476,126,2017-02-04,2017,5,2,4,05,0,0,0
1330016,1477,126,2017-02-05,2017,6,2,5,05,0,0,0
1331417,1478,126,2017-02-06,2017,0,2,6,06,0,0,0
1332636,1480,126,2017-02-07,2017,1,2,7,06,0,0,0
1333581,1482,126,2017-02-08,2017,2,2,8,06,0,0,0
1333581,1484,126,2017-02-09,2017,3,2,9,06,0,0,0
1335464,1487,126,2017-02-10,2017,4,2,10,06,0,0,0
1336413,1489,126,2017-02-11,2017,5,2,11,06,0,0,1
1337441,1488,126,2017-02-12,2017,6,2,12,06,0,0,1
1337441,1489,126,2017-02-13,2017,0,2,13,07,0,0,1
1339730,1489,126,2017-02-14,2017,1,2,14,07,0,0,1
1340660,1492,126,2017-02-15,2017,2,2,15,07,0,0,1
1341576,1493,126,2017-02-16,2017,3,2,16,07,0,0,1
1342489,1494,126,2017-02-17,2017,4,2,17,07,0,0,1
1343420,1498,126,2017-02-18,2017,5,2,18,07,0,0,1
1344507,1500,126,2017-02-19,2017,6,2,19,07,0,0,1
1345824,1504,126,2017-02-20,2017,0,2,20,08,0,0,1
1347009,1504,126,2017-02-21,2017,1,2,21,08,0,0,2
1348092,1505,126,2017-02-22,2017,2,2,22,08,0,0,2
1349008,1506,126,2017-02-23,2017,3,2,23,08,0,0,2
1349954,1507,126,2017-02-24,2017,4,2,24,08,0,0,2
1350949,1508,126,2017-02-25,2017,5,2,25,08,0,0,2
1352069,1510,126,2017-02-26,2017,6,2,26,08,0,0,2
1352069,1511,126,2017-02-27,2017,0,2,27,09,0,0,2
1354653,1512,126,2017-02-28,2017,1,2,28,09,0,0,2
1355564,1512,126,2017-03-01,2017,2,3,1,09,1,0,0
1356526,1513,126,2017-03-02,2017,3,3,2,09,1,0,0
1357429,1513,126,2017-03-03,2017,4,3,3,09,1,0,0
1358391,1514,126,2017-03-04,2017,5,3,4,09,1,0,0
1359401,1516,126,2017-03-05,2017,6,3,5,09,1,0,0
1359401,1517,126,2017-03-06,2017,0,3,6,10,1,0,0
1361882,1516,126,2017-03-07,2017,1,3,7,10,1,0,0
1362710,1516,126,2017-03-08,2017,2,3,8,10,1,0,0
1363571,1517,126,2017-03-09,2017,3,3,9,10,1,0,0
1364464,1517,126,2017-03-10,2017,4,3,10,10,1,0,0
1365410,1519,126,2017-03-11,2017,5,3,11,10,1,0,1
1366459,1521,125,2017-03-12,2017,6,3,12,10,1,0,1
1367613,1521,125,2017-03-13,2017,0,3,13,11,1,0,1
1368679,1522,125,2017-03-14,2017,1,3,14,11,1,0,1
1369558,1523,125,2017-03-15,2017,2,3,15,11,1,0,1
1370460,1526,125,2017-03-16,2017,3,3,16,11,1,0,1
1371344,1525,125,2017-03-17,2017,4,3,17,11,1,0,1
1372286,1525,125,2017-03-18,2017,5,3,18,11,1,0,1
1373185,1527,125,2017-03-19,2017,6,3,19,11,1,0,1
1374461,1528,125,2017-03-20,2017,0,3,20,12,1,0,1
1374461,1529,125,2017-03-21,2017,1,3,21,12,1,0,2
1376524,1530,125,2017-03-22,2017,2,3,22,12,1,0,2
1377390,1531,125,2017-03-23,2017,3,3,23,12,1,0,2
1378210,1532,125,2017-03-24,2017,4,3,24,12,1,0,2
1379106,1532,125,2017-03-25,2017,5,3,25,12,1,0,2
1380069,1536,125,2017-03-26,2017,6,3,26,12,1,0,2
1381271,1538,125,2017-03-27,2017,0,3,27,13,1,0,2
1382409,1533,125,2017-03-28,2017,1,3,28,13,1,0,2
1383307,1534,125,2017-03-29,2017,2,3,29,13,1,0,2
1384189,1535,125,2017-03-30,2017,3,3,30,13,1,0,2
1385031,1535,125,2017-03-31,2017,4,3,31,13,1,0,2
1600906,4580,167,2016-10-01,2016,5,10,1,39,3,3,0
1604980,4590,167,2016-10-02,2016,6,10,2,39,3,3,0
1609207,4599,167,2016-10-03,2016,0,10,3,40,3,3,0
1612226,4604,167,2016-10-04,2016,1,10,4,40,3,3,0
1615090,4610,167,2016-10-05,2016,2,10,5,40,3,3,0
1617743,4612,167,2016-10-06,2016,3,10,6,40,3,3,0
1620939,4616,167,2016-10-07,2016,4,10,7,40,3,3,0
1623714,4620,167,2016-10-08,2016,5,10,8,40,3,3,0
1627072,4627,167,2016-10-09,2016,6,10,9,40,3,3,0
1630784,4636,167,2016-10-10,2016,0,10,10,41,3,3,0
1633889,4643,167,2016-10-11,2016,1,10,11,41,3,3,1
1636595,4646,167,2016-10-12,2016,2,10,12,41,3,3,1
1636595,4657,167,2016-10-13,2016,3,10,13,41,3,3,1
1641590,4663,167,2016-10-14,2016,4,10,14,41,3,3,1
1644217,4670,167,2016-10-15,2016,5,10,15,41,3,3,1
1647227,4679,167,2016-10-16,2016,6,10,16,41,3,3,1
1650819,4679,167,2016-10-17,2016,0,10,17,42,3,3,1
1653413,4685,167,2016-10-18,2016,1,10,18,42,3,3,1
1656025,4686,167,2016-10-19,2016,2,10,19,42,3,3,1
1658714,4692,167,2016-10-20,2016,3,10,20,42,3,3,1
1658714,4696,167,2016-10-21,2016,4,10,21,42,3,3,2
1663769,4706,167,2016-10-22,2016,5,10,22,42,3,3,2
1666677,4710,167,2016-10-23,2016,6,10,23,42,3,3,2
1666677,4713,167,2016-10-24,2016,0,10,24,43,3,3,2
1672305,4719,167,2016-10-25,2016,1,10,25,43,3,3,2
1674689,4722,167,2016-10-26,2016,2,10,26,43,3,3,2
1676988,4726,167,2016-10-27,2016,3,10,27,43,3,3,2
1679342,4731,167,2016-10-28,2016,4,10,28,43,3,3,2
1681876,4733,167,2016-10-29,2016,5,10,29,43,3,3,2
1684699,4743,167,2016-10-30,2016,6,10,30,43,3,3,2
1687909,4749,167,2016-10-31,2016,0,10,31,44,3,3,2
1690220,4752,167,2016-11-01,2016,1,11,1,44,3,3,0
325082,30459,13,2017-01-19,2017,3,1,19,03,0,0,1
325748,30506,13,2017-01-20,2017,4,1,20,03,0,0,1
326429,30520,13,2017-01-21,2017,5,1,21,03,0,0,2
327049,30606,13,2017-01-22,2017,6,1,22,03,0,0,2
327900,30650,13,2017-01-23,2017,0,1,23,04,0,0,2
310165,30693,13,2017-01-24,2017,1,1,24,04,0,0,2
310165,30748,13,2017-01-25,2017,2,1,25,04,0,0,2
311473,30765,13,2017-01-26,2017,3,1,26,04,0,0,2
312090,30803,13,2017-01-27,2017,4,1,27,04,0,0,2
312090,30837,13,2017-01-28,2017,5,1,28,04,0,0,2
313361,30859,13,2017-01-29,2017,6,1,29,04,0,0,2
314020,30887,13,2017-01-30,2017,0,1,30,05,0,0,2
314020,30899,13,2017-01-31,2017,1,1,31,05,0,0,2
315134,30955,13,2017-02-01,2017,2,2,1,05,0,0,0
315134,30992,13,2017-02-02,2017,3,2,2,05,0,0,0
315860,31053,13,2017-02-03,2017,4,2,3,05,0,0,0
317182,31073,13,2017-02-04,2017,5,2,4,05,0,0,0
317760,31097,13,2017-02-05,2017,6,2,5,05,0,0,0
318308,31117,13,2017-02-06,2017,0,2,6,06,0,0,0
318848,31142,13,2017-02-07,2017,1,2,7,06,0,0,0
319337,31163,13,2017-02-08,2017,2,2,8,06,0,0,0
319337,31225,13,2017-02-09,2017,3,2,9,06,0,0,0
320413,31263,13,2017-02-10,2017,4,2,10,06,0,0,0
320897,31285,13,2017-02-11,2017,5,2,11,06,0,0,1
321292,31297,13,2017-02-12,2017,6,2,12,06,0,0,1
321292,31310,13,2017-02-13,2017,0,2,13,07,0,0,1
322108,31456,13,2017-02-14,2017,1,2,14,07,0,0,1
322642,31501,13,2017-02-15,2017,2,2,15,07,0,0,1
323100,31528,13,2017-02-16,2017,3,2,16,07,0,0,1
323450,31561,13,2017-02-17,2017,4,2,17,07,0,0,1
323903,31576,13,2017-02-18,2017,5,2,18,07,0,0,1
324345,31606,13,2017-02-19,2017,6,2,19,07,0,0,1
324918,31638,13,2017-02-20,2017,0,2,20,08,0,0,1
325338,31645,13,2017-02-21,2017,1,2,21,08,0,0,2
325816,31680,13,2017-02-22,2017,2,2,22,08,0,0,2
326379,31709,13,2017-02-23,2017,3,2,23,08,0,0,2
326926,31738,13,2017-02-24,2017,4,2,24,08,0,0,2
327324,31763,13,2017-02-25,2017,5,2,25,08,0,0,2
327735,31788,13,2017-02-26,2017,6,2,26,08,0,0,2
327735,31814,13,2017-02-27,2017,0,2,27,09,0,0,2
328697,31866,13,2017-02-28,2017,1,2,28,09,0,0,2
329202,31903,13,2017-03-01,2017,2,3,1,09,1,0,0
329782,31924,13,2017-03-02,2017,3,3,2,09,1,0,0
330230,31952,13,2017-03-03,2017,4,3,3,09,1,0,0
330657,31965,13,2017-03-04,2017,5,3,4,09,1,0,0
331089,31983,13,2017-03-05,2017,6,3,5,09,1,0,0
331089,32015,13,2017-03-06,2017,0,3,6,10,1,0,0
332107,32036,13,2017-03-07,2017,1,3,7,10,1,0,0
332474,32050,13,2017-03-08,2017,2,3,8,10,1,0,0
332960,32066,13,2017-03-09,2017,3,3,9,10,1,0,0
333403,32092,13,2017-03-10,2017,4,3,10,10,1,0,0
333843,32102,13,2017-03-11,2017,5,3,11,10,1,0,1
334228,32127,13,2017-03-12,2017,6,3,12,10,1,0,1
334704,32141,13,2017-03-13,2017,0,3,13,11,1,0,1
335111,32160,13,2017-03-14,2017,1,3,14,11,1,0,1
335461,32193,13,2017-03-15,2017,2,3,15,11,1,0,1
335954,32211,13,2017-03-16,2017,3,3,16,11,1,0,1
336271,32246,13,2017-03-17,2017,4,3,17,11,1,0,1
336802,32262,13,2017-03-18,2017,5,3,18,11,1,0,1
337233,32268,13,2017-03-19,2017,6,3,19,11,1,0,1
337642,32284,13,2017-03-20,2017,0,3,20,12,1,0,1
337642,32296,13,2017-03-21,2017,1,3,21,12,1,0,2
338451,32340,13,2017-03-22,2017,2,3,22,12,1,0,2
339131,32366,13,2017-03-23,2017,3,3,23,12,1,0,2
339718,32411,13,2017-03-24,2017,4,3,24,12,1,0,2
340365,32419,13,2017-03-25,2017,5,3,25,12,1,0,2
340840,32426,13,2017-03-26,2017,6,3,26,12,1,0,2
341410,32448,13,2017-03-27,2017,0,3,27,13,1,0,2
341922,32471,13,2017-03-28,2017,1,3,28,13,1,0,2
342378,32503,13,2017-03-29,2017,2,3,29,13,1,0,2
342904,32508,13,2017-03-30,2017,3,3,30,13,1,0,2
343410,32520,13,2017-03-31,2017,4,3,31,13,1,0,2
554521,3875,4,2016-10-01,2016,5,10,1,39,3,3,0
555499,3880,4,2016-10-02,2016,6,10,2,39,3,3,0
556548,3891,4,2016-10-03,2016,0,10,3,40,3,3,0
557802,3901,4,2016-10-04,2016,1,10,4,40,3,3,0
559062,3909,4,2016-10-05,2016,2,10,5,40,3,3,0
560181,3915,4,2016-10-06,2016,3,10,6,40,3,3,0
561157,3923,4,2016-10-07,2016,4,10,7,40,3,3,0
562426,3935,4,2016-10-08,2016,5,10,8,40,3,3,0
563733,3949,4,2016-10-09,2016,6,10,9,40,3,3,0
565143,3956,4,2016-10-10,2016,0,10,10,41,3,3,0
566438,3961,4,2016-10-11,2016,1,10,11,41,3,3,1
567502,3964,4,2016-10-12,2016,2,10,12,41,3,3,1
567502,3970,4,2016-10-13,2016,3,10,13,41,3,3,1
569620,3976,4,2016-10-14,2016,4,10,14,41,3,3,1
570855,3985,4,2016-10-15,2016,5,10,15,41,3,3,1
571963,3998,4,2016-10-16,2016,6,10,16,41,3,3,1
573238,4008,4,2016-10-17,2016,0,10,17,42,3,3,1
574480,4015,4,2016-10-18,2016,1,10,18,42,3,3,1
575699,4024,4,2016-10-19,2016,2,10,19,42,3,3,1
576851,4027,4,2016-10-20,2016,3,10,20,42,3,3,1
576851,4036,4,2016-10-21,2016,4,10,21,42,3,3,2
579450,4045,4,2016-10-22,2016,5,10,22,42,3,3,2
580755,4053,4,2016-10-23,2016,6,10,23,42,3,3,2
580755,4064,4,2016-10-24,2016,0,10,24,43,3,3,2
583413,4078,4,2016-10-25,2016,1,10,25,43,3,3,2
584471,4085,4,2016-10-26,2016,2,10,26,43,3,3,2
585381,4091,4,2016-10-27,2016,3,10,27,43,3,3,2
586068,4092,4,2016-10-28,2016,4,10,28,43,3,3,2
586689,4099,4,2016-10-29,2016,5,10,29,43,3,3,2
587223,4106,4,2016-10-30,2016,6,10,30,43,3,3,2
588008,4111,4,2016-10-31,2016,0,10,31,44,3,3,2
588929,4117,4,2016-11-01,2016,1,11,1,44,3,3,0
589912,4128,4,2016-11-02,2016,2,11,2,44,3,3,0
590766,4144,4,2016-11-03,2016,3,11,3,44,3,3,0
592111,4156,4,2016-11-04,2016,4,11,4,44,3,3,0
592111,4171,4,2016-11-05,2016,5,11,5,44,3,3,0
595568,4185,4,2016-11-06,2016,6,11,6,44,3,3,0
597114,4192,4,2016-11-07,2016,0,11,7,45,3,3,0
598591,4206,4,2016-11-08,2016,1,11,8,45,3,3,0
599563,4208,4,2016-11-09,2016,2,11,9,45,3,3,0
600261,4211,4,2016-11-10,2016,3,11,10,45,3,3,0
600926,4221,4,2016-11-11,2016,4,11,11,45,3,3,1
601757,4232,4,2016-11-12,2016,5,11,12,45,3,3,1
602716,4247,4,2016-11-13,2016,6,11,13,45,3,3,1
604000,4261,4,2016-11-14,2016,0,11,14,46,3,3,1
605104,4266,4,2016-11-15,2016,1,11,15,46,3,3,1
605104,4268,4,2016-11-16,2016,2,11,16,46,3,3,1
606097,4271,4,2016-11-17,2016,3,11,17,46,3,3,1
606483,4273,4,2016-11-18,2016,4,11,18,46,3,3,1
606894,4277,4,2016-11-19,2016,5,11,19,46,3,3,1
607281,4284,4,2016-11-20,2016,6,11,20,46,3,3,1
607742,4291,4,2016-11-21,2016,0,11,21,47,3,3,2
608312,4293,4,2016-11-22,2016,1,11,22,47,3,3,2
608902,4297,4,2016-11-23,2016,2,11,23,47,3,3,2
609558,4300,4,2016-11-24,2016,3,11,24,47,3,3,2
610142,4304,4,2016-11-25,2016,4,11,25,47,3,3,2
610637,4306,4,2016-11-26,2016,5,11,26,47,3,3,2
610950,4310,4,2016-11-27,2016,6,11,27,47,3,3,2
611320,4312,4,2016-11-28,2016,0,11,28,48,3,3,2
612281,4313,4,2016-11-29,2016,1,11,29,48,3,3,2
612089,4322,4,2016-11-30,2016,2,11,30,48,3,3,2
612089,4324,4,2016-12-01,2016,3,12,1,48,0,3,0
612089,4325,4,2016-12-02,2016,4,12,2,48,0,3,0
612089,4328,4,2016-12-03,2016,5,12,3,48,0,3,0
612089,4334,4,2016-12-04,2016,6,12,4,48,0,3,0
613905,4342,4,2016-12-05,2016,0,12,5,49,0,3,0
615052,4341,4,2016-12-06,2016,1,12,6,49,0,3,0
615052,4340,4,2016-12-07,2016,2,12,7,49,0,3,0
615722,4345,4,2016-12-08,2016,3,12,8,49,0,3,0
615997,4347,4,2016-12-09,2016,4,12,9,49,0,3,0
616288,4348,4,2016-12-10,2016,5,12,10,49,0,3,0
616517,4349,4,2016-12-11,2016,6,12,11,49,0,3,1
616765,4351,4,2016-12-12,2016,0,12,12,50,0,3,1
617092,4352,4,2016-12-13,2016,1,12,13,50,0,3,1
617601,4360,4,2016-12-14,2016,2,12,14,50,0,3,1
617839,4359,4,2016-12-15,2016,3,12,15,50,0,3,1
1692350,4757,167,2016-11-02,2016,2,11,2,44,3,3,0
1694814,4766,167,2016-11-03,2016,3,11,3,44,3,3,0
1697155,4767,167,2016-11-04,2016,4,11,4,44,3,3,0
1697155,4770,167,2016-11-05,2016,5,11,5,44,3,3,0
1702826,4773,167,2016-11-06,2016,6,11,6,44,3,3,0
1706080,4778,167,2016-11-07,2016,0,11,7,45,3,3,0
1708467,4782,167,2016-11-08,2016,1,11,8,45,3,3,0
1710857,4787,167,2016-11-09,2016,2,11,9,45,3,3,0
1713397,4793,167,2016-11-10,2016,3,11,10,45,3,3,0
1715990,4801,167,2016-11-11,2016,4,11,11,45,3,3,1
1718464,4805,167,2016-11-12,2016,5,11,12,45,3,3,1
1721196,4811,167,2016-11-13,2016,6,11,13,45,3,3,1
1724378,4814,167,2016-11-14,2016,0,11,14,46,3,3,1
1726857,4821,167,2016-11-15,2016,1,11,15,46,3,3,1
1726857,4826,167,2016-11-16,2016,2,11,16,46,3,3,1
1731499,4833,167,2016-11-17,2016,3,11,17,46,3,3,1
1733784,4838,167,2016-11-18,2016,4,11,18,46,3,3,1
1736222,4843,167,2016-11-19,2016,5,11,19,46,3,3,1
1738964,4847,167,2016-11-20,2016,6,11,20,46,3,3,1
1741952,4852,167,2016-11-21,2016,0,11,21,47,3,3,2
1744185,4854,167,2016-11-22,2016,1,11,22,47,3,3,2
1746384,4860,167,2016-11-23,2016,2,11,23,47,3,3,2
1748598,4866,167,2016-11-24,2016,3,11,24,47,3,3,2
1750852,4871,167,2016-11-25,2016,4,11,25,47,3,3,2
1753195,4875,167,2016-11-26,2016,5,11,26,47,3,3,2
1755846,4877,167,2016-11-27,2016,6,11,27,47,3,3,2
1758860,4880,167,2016-11-28,2016,0,11,28,48,3,3,2
1765558,4887,167,2016-11-29,2016,1,11,29,48,3,3,2
1763667,4889,167,2016-11-30,2016,2,11,30,48,3,3,2
1763667,4899,167,2016-12-01,2016,3,12,1,48,0,3,0
1763667,4901,167,2016-12-02,2016,4,12,2,48,0,3,0
1763667,4908,167,2016-12-03,2016,5,12,3,48,0,3,0
1763667,4916,167,2016-12-04,2016,6,12,4,48,0,3,0
1772575,4917,167,2016-12-05,2016,0,12,5,49,0,3,0
1777555,4923,167,2016-12-06,2016,1,12,6,49,0,3,0
1777555,4927,167,2016-12-07,2016,2,12,7,49,0,3,0
1781809,4929,167,2016-12-08,2016,3,12,8,49,0,3,0
1784065,4931,167,2016-12-09,2016,4,12,9,49,0,3,0
1786374,4934,167,2016-12-10,2016,5,12,10,49,0,3,0
1788728,4941,167,2016-12-11,2016,6,12,11,49,0,3,1
1791022,4943,167,2016-12-12,2016,0,12,12,50,0,3,1
1792827,4948,167,2016-12-13,2016,1,12,13,50,0,3,1
1794721,4951,167,2016-12-14,2016,2,12,14,50,0,3,1
1796620,4959,167,2016-12-15,2016,3,12,15,50,0,3,1
1798482,4962,167,2016-12-16,2016,4,12,16,50,0,3,1
1798482,4967,167,2016-12-17,2016,5,12,17,50,0,3,1
1802748,4972,167,2016-12-18,2016,6,12,18,50,0,3,1
1805029,4973,167,2016-12-19,2016,0,12,19,51,0,3,1
1806935,4978,167,2016-12-20,2016,1,12,20,51,0,3,1
1803833,4982,167,2016-12-21,2016,2,12,21,51,0,3,2
1805820,4986,167,2016-12-22,2016,3,12,22,51,0,3,2
1807784,4990,169,2016-12-23,2016,4,12,23,51,0,3,2
1809856,4996,169,2016-12-24,2016,5,12,24,51,0,3,2
1812394,5000,169,2016-12-25,2016,6,12,25,51,0,3,2
1815771,5003,169,2016-12-26,2016,0,12,26,52,0,3,2
1817622,5008,169,2016-12-27,2016,1,12,27,52,0,3,2
1819873,5013,169,2016-12-28,2016,2,12,28,52,0,3,2
1822197,5014,169,2016-12-29,2016,3,12,29,52,0,3,2
1824455,5017,169,2016-12-30,2016,4,12,30,52,0,3,2
1826833,5024,169,2016-12-31,2016,5,12,31,52,0,3,2
1829460,5027,169,2017-01-01,2017,6,1,1,52,0,0,0
1832746,5032,169,2017-01-02,2017,0,1,2,01,0,0,0
1834375,5033,169,2017-01-03,2017,1,1,3,01,0,0,0
1836151,5040,169,2017-01-04,2017,2,1,4,01,0,0,0
1837819,5045,169,2017-01-05,2017,3,1,5,01,0,0,0
1839612,5050,169,2017-01-06,2017,4,1,6,01,0,0,0
1841389,5052,169,2017-01-07,2017,5,1,7,01,0,0,0
1845586,5060,169,2017-01-08,2017,6,1,8,01,0,0,0
1847748,5057,169,2017-01-09,2017,0,1,9,02,0,0,0
1849563,5061,169,2017-01-10,2017,1,1,10,02,0,0,0
1851384,5065,169,2017-01-11,2017,2,1,11,02,0,0,1
1077694,1077,93,2016-10-01,2016,5,10,1,39,3,3,0
1078274,1078,93,2016-10-02,2016,6,10,2,39,3,3,0
1078923,1078,93,2016-10-03,2016,0,10,3,40,3,3,0
1079433,1080,93,2016-10-04,2016,1,10,4,40,3,3,0
1079796,1080,93,2016-10-05,2016,2,10,5,40,3,3,0
1080096,1080,93,2016-10-06,2016,3,10,6,40,3,3,0
1080368,1079,93,2016-10-07,2016,4,10,7,40,3,3,0
1080653,1080,93,2016-10-08,2016,5,10,8,40,3,3,0
1081135,1081,93,2016-10-09,2016,6,10,9,40,3,3,0
1081661,1081,93,2016-10-10,2016,0,10,10,41,3,3,0
1082069,1081,93,2016-10-11,2016,1,10,11,41,3,3,1
1082409,1081,95,2016-10-12,2016,2,10,12,41,3,3,1
1082409,1081,95,2016-10-13,2016,3,10,13,41,3,3,1
1083096,1081,95,2016-10-14,2016,4,10,14,41,3,3,1
1083383,1082,95,2016-10-15,2016,5,10,15,41,3,3,1
1083854,1080,97,2016-10-16,2016,6,10,16,41,3,3,1
1084328,1081,97,2016-10-17,2016,0,10,17,42,3,3,1
1084630,1082,97,2016-10-18,2016,1,10,18,42,3,3,1
1084872,1082,94,2016-10-19,2016,2,10,19,42,3,3,1
1085132,1083,95,2016-10-20,2016,3,10,20,42,3,3,1
1085132,1083,95,2016-10-21,2016,4,10,21,42,3,3,2
1085665,1083,95,2016-10-22,2016,5,10,22,42,3,3,2
1086061,1083,97,2016-10-23,2016,6,10,23,42,3,3,2
1086061,1083,97,2016-10-24,2016,0,10,24,43,3,3,2
1086768,1083,97,2016-10-25,2016,1,10,25,43,3,3,2
1087006,1083,97,2016-10-26,2016,2,10,26,43,3,3,2
1087277,1083,97,2016-10-27,2016,3,10,27,43,3,3,2
1087513,1083,97,2016-10-28,2016,4,10,28,43,3,3,2
1087847,1085,97,2016-10-29,2016,5,10,29,43,3,3,2
1088248,1085,97,2016-10-30,2016,6,10,30,43,3,3,2
1088734,1086,97,2016-10-31,2016,0,10,31,44,3,3,2
1089264,1086,97,2016-11-01,2016,1,11,1,44,3,3,0
1089733,1086,98,2016-11-02,2016,2,11,2,44,3,3,0
1090225,1086,98,2016-11-03,2016,3,11,3,44,3,3,0
1090716,1087,98,2016-11-04,2016,4,11,4,44,3,3,0
1090716,1086,99,2016-11-05,2016,5,11,5,44,3,3,0
1091538,1087,99,2016-11-06,2016,6,11,6,44,3,3,0
1092180,1088,99,2016-11-07,2016,0,11,7,45,3,3,0
1092650,1088,99,2016-11-08,2016,1,11,8,45,3,3,0
1093045,1089,101,2016-11-09,2016,2,11,9,45,3,3,0
1093499,1090,101,2016-11-10,2016,3,11,10,45,3,3,0
1093941,1091,101,2016-11-11,2016,4,11,11,45,3,3,1
1094334,1091,101,2016-11-12,2016,5,11,12,45,3,3,1
1094850,1091,99,2016-11-13,2016,6,11,13,45,3,3,1
1095371,1091,99,2016-11-14,2016,0,11,14,46,3,3,1
1095760,1092,99,2016-11-15,2016,1,11,15,46,3,3,1
1095760,1092,99,2016-11-16,2016,2,11,16,46,3,3,1
1096466,1092,99,2016-11-17,2016,3,11,17,46,3,3,1
1096788,1093,99,2016-11-18,2016,4,11,18,46,3,3,1
1097117,1093,99,2016-11-19,2016,5,11,19,46,3,3,1
1097571,1093,101,2016-11-20,2016,6,11,20,46,3,3,1
1098034,1093,101,2016-11-21,2016,0,11,21,47,3,3,2
1098458,1093,101,2016-11-22,2016,1,11,22,47,3,3,2
1098820,1094,100,2016-11-23,2016,2,11,23,47,3,3,2
1099157,1093,100,2016-11-24,2016,3,11,24,47,3,3,2
1099498,1093,100,2016-11-25,2016,4,11,25,47,3,3,2
1099916,1094,100,2016-11-26,2016,5,11,26,47,3,3,2
1100499,1094,100,2016-11-27,2016,6,11,27,47,3,3,2
1101091,1094,100,2016-11-28,2016,0,11,28,48,3,3,2
1102311,1094,101,2016-11-29,2016,1,11,29,48,3,3,2
1102423,1095,101,2016-11-30,2016,2,11,30,48,3,3,2
1102423,1095,101,2016-12-01,2016,3,12,1,48,0,3,0
1102423,1094,101,2016-12-02,2016,4,12,2,48,0,3,0
1102423,1095,101,2016-12-03,2016,5,12,3,48,0,3,0
1102423,1096,104,2016-12-04,2016,6,12,4,48,0,3,0
1105285,1106,104,2016-12-05,2016,0,12,5,49,0,3,0
1107381,1114,102,2016-12-06,2016,1,12,6,49,0,3,0
1107381,1123,102,2016-12-07,2016,2,12,7,49,0,3,0
1114902,1149,102,2016-12-08,2016,3,12,8,49,0,3,0
